city,name,percentage,season_year,season,league,city_group
Dallas,Cowboys,0.75,1994,1994,NFL,Dallas
Minnesota,Vikings,0.625,1994,1994,NFL,Minnesota
Green Bay,Packers,0.5625,1994,1994,NFL,Green Bay
Detroit,Lions,0.5625,1994,1994,NFL,Detroit
Chicago,Bears,0.5625,1994,1994,NFL,Chicago
New York,Giants,0.5625,1994,1994,NFL,New York
Arizona,Cardinals,0.5,1994,1994,NFL,Phoenix
New Orleans,Saints,0.4375,1994,1994,NFL,New Orleans
Philadelphia,Eagles,0.4375,1994,1994,NFL,Philadelphia
Atlanta,Falcons,0.4375,1994,1994,NFL,Atlanta
Tampa Bay,Buccaneers,0.375,1994,1994,NFL,Tampa Bay
Los Angeles,Rams,0.25,1994,1994,NFL,Los Angeles
Washington,Redskins,0.1875,1994,1994,NFL,Washington
Kansas City,Chiefs,0.8125,1995,1995,NFL,Kansas City
Pittsburgh,Steelers,0.6875,1995,1995,NFL,Pittsburgh
Buffalo,Bills,0.625,1995,1995,NFL,Buffalo
Indianapolis,Colts,0.5625,1995,1995,NFL,Indiana
Miami,Dolphins,0.5625,1995,1995,NFL,South Florida
San Diego,Chargers,0.5625,1995,1995,NFL,San Diego
Denver,Broncos,0.5,1995,1995,NFL,Denver
Seattle,Seahawks,0.5,1995,1995,NFL,Seattle
Oakland,Raiders,0.5,1995,1995,NFL,Bay Area
Houston,Oilers,0.4375,1995,1995,NFL,Houston
Cincinnati,Bengals,0.4375,1995,1995,NFL,Cincinnati
New England,Patriots,0.375,1995,1995,NFL,Boston
Cleveland,Browns,0.3125,1995,1995,NFL,Cleveland
Jacksonville,Jaguars,0.25,1995,1995,NFL,Jacksonville
New York,Jets,0.1875,1995,1995,NFL,New York
Dallas,Cowboys,0.75,1995,1995,NFL,Dallas
San Francisco,49ers,0.6875,1995,1995,NFL,Bay Area
Green Bay,Packers,0.6875,1995,1995,NFL,Green Bay
Philadelphia,Eagles,0.625,1995,1995,NFL,Philadelphia
Detroit,Lions,0.625,1995,1995,NFL,Detroit
Atlanta,Falcons,0.5625,1995,1995,NFL,Atlanta
Chicago,Bears,0.5625,1995,1995,NFL,Chicago
Minnesota,Vikings,0.5,1995,1995,NFL,Minnesota
St. Louis,Rams,0.4375,1995,1995,NFL,St. Louis
Tampa Bay,Buccaneers,0.4375,1995,1995,NFL,Tampa Bay
Carolina,Panthers,0.4375,1995,1995,NFL,Carolina
New Orleans,Saints,0.4375,1995,1995,NFL,New Orleans
Washington,Redskins,0.375,1995,1995,NFL,Washington
New York,Giants,0.3125,1995,1995,NFL,New York
Arizona,Cardinals,0.25,1995,1995,NFL,Phoenix
Denver,Broncos,0.8125,1996,1996,NFL,Denver
New England,Patriots,0.6875,1996,1996,NFL,Boston
Pittsburgh,Steelers,0.625,1996,1996,NFL,Pittsburgh
Buffalo,Bills,0.625,1996,1996,NFL,Buffalo
Jacksonville,Jaguars,0.5625,1996,1996,NFL,Jacksonville
Indianapolis,Colts,0.5625,1996,1996,NFL,Indiana
Kansas City,Chiefs,0.5625,1996,1996,NFL,Kansas City
Miami,Dolphins,0.5,1996,1996,NFL,South Florida
San Diego,Chargers,0.5,1996,1996,NFL,San Diego
Cincinnati,Bengals,0.5,1996,1996,NFL,Cincinnati
Houston,Oilers,0.5,1996,1996,NFL,Houston
Oakland,Raiders,0.4375,1996,1996,NFL,Bay Area
Seattle,Seahawks,0.4375,1996,1996,NFL,Seattle
Baltimore,Ravens,0.25,1996,1996,NFL,Baltimore
New York,Jets,0.0625,1996,1996,NFL,New York
Green Bay,Packers,0.8125,1996,1996,NFL,Green Bay
Carolina,Panthers,0.75,1996,1996,NFL,Carolina
Dallas,Cowboys,0.625,1996,1996,NFL,Dallas
San Francisco,49ers,0.75,1996,1996,NFL,Bay Area
Philadelphia,Eagles,0.625,1996,1996,NFL,Philadelphia
Minnesota,Vikings,0.5625,1996,1996,NFL,Minnesota
Washington,Redskins,0.5625,1996,1996,NFL,Washington
Arizona,Cardinals,0.4375,1996,1996,NFL,Phoenix
Chicago,Bears,0.4375,1996,1996,NFL,Chicago
St. Louis,Rams,0.375,1996,1996,NFL,St. Louis
Tampa Bay,Buccaneers,0.375,1996,1996,NFL,Tampa Bay
New York,Giants,0.375,1996,1996,NFL,New York
Detroit,Lions,0.3125,1996,1996,NFL,Detroit
Atlanta,Falcons,0.1875,1996,1996,NFL,Atlanta
New Orleans,Saints,0.1875,1996,1996,NFL,New Orleans
Kansas City,Chiefs,0.8125,1997,1997,NFL,Kansas City
Pittsburgh,Steelers,0.6666667,1997,1997,NFL,Pittsburgh
New England,Patriots,0.625,1997,1997,NFL,Boston
Denver,Broncos,0.75,1997,1997,NFL,Denver
Jacksonville,Jaguars,0.6875,1997,1997,NFL,Jacksonville
Miami,Dolphins,0.5625,1997,1997,NFL,South Florida
New York,Jets,0.5625,1997,1997,NFL,New York
Seattle,Seahawks,0.5,1997,1997,NFL,Seattle
Tennessee,Oilers,0.5,1997,1997,NFL,Tennessee
Cincinnati,Bengals,0.4375,1997,1997,NFL,Cincinnati
Baltimore,Ravens,0.40625,1997,1997,NFL,Baltimore
Buffalo,Bills,0.375,1997,1997,NFL,Buffalo
San Diego,Chargers,0.25,1997,1997,NFL,San Diego
Oakland,Raiders,0.25,1997,1997,NFL,Bay Area
Indianapolis,Colts,0.1875,1997,1997,NFL,Indiana
San Francisco,49ers,0.8125,1997,1997,NFL,Bay Area
Green Bay,Packers,0.8125,1997,1997,NFL,Green Bay
New York,Giants,0.65625,1997,1997,NFL,New York
Tampa Bay,Buccaneers,0.625,1997,1997,NFL,Tampa Bay
Detroit,Lions,0.5625,1997,1997,NFL,Detroit
Minnesota,Vikings,0.5625,1997,1997,NFL,Minnesota
Washington,Redskins,0.56666666,1997,1997,NFL,Washington
Atlanta,Falcons,0.4375,1997,1997,NFL,Atlanta
Carolina,Panthers,0.4375,1997,1997,NFL,Carolina
Philadelphia,Eagles,0.40625,1997,1997,NFL,Philadelphia
Dallas,Cowboys,0.375,1997,1997,NFL,Dallas
New Orleans,Saints,0.375,1997,1997,NFL,New Orleans
St. Louis,Rams,0.3125,1997,1997,NFL,St. Louis
Arizona,Cardinals,0.25,1997,1997,NFL,Phoenix
Chicago,Bears,0.25,1997,1997,NFL,Chicago
Denver,Broncos,0.875,1998,1998,NFL,Denver
New York,Jets,0.75,1998,1998,NFL,New York
Jacksonville,Jaguars,0.6875,1998,1998,NFL,Jacksonville
Buffalo,Bills,0.625,1998,1998,NFL,Buffalo
Miami,Dolphins,0.625,1998,1998,NFL,South Florida
New England,Patriots,0.5625,1998,1998,NFL,Boston
Tennessee,Oilers,0.5,1998,1998,NFL,Tennessee
Oakland,Raiders,0.5,1998,1998,NFL,Bay Area
Seattle,Seahawks,0.5,1998,1998,NFL,Seattle
Pittsburgh,Steelers,0.4375,1998,1998,NFL,Pittsburgh
Kansas City,Chiefs,0.4375,1998,1998,NFL,Kansas City
Baltimore,Ravens,0.375,1998,1998,NFL,Baltimore
San Diego,Chargers,0.3125,1998,1998,NFL,San Diego
Indianapolis,Colts,0.1875,1998,1998,NFL,Indiana
Cincinnati,Bengals,0.1875,1998,1998,NFL,Cincinnati
Minnesota,Vikings,0.9375,1998,1998,NFL,Minnesota
Atlanta,Falcons,0.875,1998,1998,NFL,Atlanta
Dallas,Cowboys,0.625,1998,1998,NFL,Dallas
San Francisco,49ers,0.75,1998,1998,NFL,Bay Area
Green Bay,Packers,0.6875,1998,1998,NFL,Green Bay
Arizona,Cardinals,0.5625,1998,1998,NFL,Phoenix
Tampa Bay,Buccaneers,0.5,1998,1998,NFL,Tampa Bay
New York,Giants,0.5,1998,1998,NFL,New York
New Orleans,Saints,0.375,1998,1998,NFL,New Orleans
Washington,Redskins,0.375,1998,1998,NFL,Washington
Detroit,Lions,0.3125,1998,1998,NFL,Detroit
Carolina,Panthers,0.25,1998,1998,NFL,Carolina
Chicago,Bears,0.25,1998,1998,NFL,Chicago
St. Louis,Rams,0.25,1998,1998,NFL,St. Louis
Philadelphia,Eagles,0.1875,1998,1998,NFL,Philadelphia
Jacksonville,Jaguars,0.875,1999,1999,NFL,Jacksonville
Indianapolis,Colts,0.8125,1999,1999,NFL,Indiana
Seattle,Seahawks,0.5625,1999,1999,NFL,Seattle
Tennessee,Titans,0.8125,1999,1999,NFL,Tennessee
Buffalo,Bills,0.6875,1999,1999,NFL,Buffalo
Miami,Dolphins,0.5625,1999,1999,NFL,South Florida
Kansas City,Chiefs,0.5625,1999,1999,NFL,Kansas City
San Diego,Chargers,0.5,1999,1999,NFL,San Diego
New York,Jets,0.5,1999,1999,NFL,New York
Baltimore,Ravens,0.5,1999,1999,NFL,Baltimore
Oakland,Raiders,0.5,1999,1999,NFL,Bay Area
New England,Patriots,0.5,1999,1999,NFL,Boston
Denver,Broncos,0.375,1999,1999,NFL,Denver
Pittsburgh,Steelers,0.375,1999,1999,NFL,Pittsburgh
Cincinnati,Bengals,0.25,1999,1999,NFL,Cincinnati
Cleveland,Browns,0.125,1999,1999,NFL,Cleveland
St. Louis,Rams,0.8125,1999,1999,NFL,St. Louis
Tampa Bay,Buccaneers,0.6875,1999,1999,NFL,Tampa Bay
Washington,Redskins,0.625,1999,1999,NFL,Washington
Minnesota,Vikings,0.625,1999,1999,NFL,Minnesota
Dallas,Cowboys,0.5,1999,1999,NFL,Dallas
Detroit,Lions,0.5,1999,1999,NFL,Detroit
Carolina,Panthers,0.5,1999,1999,NFL,Carolina
Green Bay,Packers,0.5,1999,1999,NFL,Green Bay
New York,Giants,0.4375,1999,1999,NFL,New York
Arizona,Cardinals,0.375,1999,1999,NFL,Phoenix
Chicago,Bears,0.375,1999,1999,NFL,Chicago
Atlanta,Falcons,0.3125,1999,1999,NFL,Atlanta
Philadelphia,Eagles,0.3125,1999,1999,NFL,Philadelphia
San Francisco,49ers,0.25,1999,1999,NFL,Bay Area
New Orleans,Saints,0.1875,1999,1999,NFL,New Orleans
Tennessee,Titans,0.8125,2000,2000,NFL,Tennessee
Baltimore,Ravens,0.75,2000,2000,NFL,Baltimore
Oakland,Raiders,0.75,2000,2000,NFL,Bay Area
Miami,Dolphins,0.6875,2000,2000,NFL,South Florida
Denver,Broncos,0.6875,2000,2000,NFL,Denver
Indianapolis,Colts,0.625,2000,2000,NFL,Indiana
Pittsburgh,Steelers,0.5625,2000,2000,NFL,Pittsburgh
New York,Jets,0.5625,2000,2000,NFL,New York
Buffalo,Bills,0.5,2000,2000,NFL,Buffalo
Kansas City,Chiefs,0.4375,2000,2000,NFL,Kansas City
Jacksonville,Jaguars,0.4375,2000,2000,NFL,Jacksonville
Seattle,Seahawks,0.375,2000,2000,NFL,Seattle
New England,Patriots,0.3125,2000,2000,NFL,Boston
Cincinnati,Bengals,0.25,2000,2000,NFL,Cincinnati
Cleveland,Browns,0.1875,2000,2000,NFL,Cleveland
San Diego,Chargers,0.0625,2000,2000,NFL,San Diego
New York,Giants,0.75,2000,2000,NFL,New York
Minnesota,Vikings,0.6875,2000,2000,NFL,Minnesota
Philadelphia,Eagles,0.6875,2000,2000,NFL,Philadelphia
New Orleans,Saints,0.625,2000,2000,NFL,New Orleans
St. Louis,Rams,0.625,2000,2000,NFL,St. Louis
Tampa Bay,Buccaneers,0.625,2000,2000,NFL,Tampa Bay
Green Bay,Packers,0.5625,2000,2000,NFL,Green Bay
Detroit,Lions,0.5625,2000,2000,NFL,Detroit
Washington,Redskins,0.5,2000,2000,NFL,Washington
Carolina,Panthers,0.4375,2000,2000,NFL,Carolina
San Francisco,49ers,0.375,2000,2000,NFL,Bay Area
Dallas,Cowboys,0.3125,2000,2000,NFL,Dallas
Chicago,Bears,0.3125,2000,2000,NFL,Chicago
Atlanta,Falcons,0.25,2000,2000,NFL,Atlanta
Arizona,Cardinals,0.1875,2000,2000,NFL,Phoenix
Pittsburgh,Steelers,0.8125,2001,2001,NFL,Pittsburgh
Miami,Dolphins,0.6875,2001,2001,NFL,South Florida
New England,Patriots,0.6875,2001,2001,NFL,Boston
New York,Jets,0.625,2001,2001,NFL,New York
Baltimore,Ravens,0.625,2001,2001,NFL,Baltimore
Oakland,Raiders,0.625,2001,2001,NFL,Bay Area
Seattle,Seahawks,0.5625,2001,2001,NFL,Seattle
Denver,Broncos,0.5,2001,2001,NFL,Denver
Cleveland,Browns,0.4375,2001,2001,NFL,Cleveland
Tennessee,Titans,0.4375,2001,2001,NFL,Tennessee
Kansas City,Chiefs,0.375,2001,2001,NFL,Kansas City
Indianapolis,Colts,0.375,2001,2001,NFL,Indiana
Jacksonville,Jaguars,0.375,2001,2001,NFL,Jacksonville
Cincinnati,Bengals,0.375,2001,2001,NFL,Cincinnati
San Diego,Chargers,0.3125,2001,2001,NFL,San Diego
Buffalo,Bills,0.1875,2001,2001,NFL,Buffalo
St. Louis,Rams,0.875,2001,2001,NFL,St. Louis
Chicago,Bears,0.8125,2001,2001,NFL,Chicago
Green Bay,Packers,0.75,2001,2001,NFL,Green Bay
San Francisco,49ers,0.75,2001,2001,NFL,Bay Area
Philadelphia,Eagles,0.6875,2001,2001,NFL,Philadelphia
Tampa Bay,Buccaneers,0.5625,2001,2001,NFL,Tampa Bay
Washington,Redskins,0.5,2001,2001,NFL,Washington
Atlanta,Falcons,0.4375,2001,2001,NFL,Atlanta
New Orleans,Saints,0.4375,2001,2001,NFL,New Orleans
New York,Giants,0.4375,2001,2001,NFL,New York
Arizona,Cardinals,0.4375,2001,2001,NFL,Phoenix
Dallas,Cowboys,0.3125,2001,2001,NFL,Dallas
Minnesota,Vikings,0.3125,2001,2001,NFL,Minnesota
Detroit,Lions,0.125,2001,2001,NFL,Detroit
Carolina,Panthers,0.0625,2001,2001,NFL,Carolina
Tennessee,Titans,0.6875,2002,2002,NFL,Tennessee
Pittsburgh,Steelers,0.65625,2002,2002,NFL,Pittsburgh
New York,Jets,0.5625,2002,2002,NFL,New York
Indianapolis,Colts,0.625,2002,2002,NFL,Indiana
Cleveland,Browns,0.5625,2002,2002,NFL,Cleveland
Oakland,Raiders,0.6875,2002,2002,NFL,Bay Area
New England,Patriots,0.5625,2002,2002,NFL,Boston
Miami,Dolphins,0.5625,2002,2002,NFL,South Florida
Denver,Broncos,0.5625,2002,2002,NFL,Denver
San Diego,Chargers,0.5,2002,2002,NFL,San Diego
Kansas City,Chiefs,0.5,2002,2002,NFL,Kansas City
Buffalo,Bills,0.5,2002,2002,NFL,Buffalo
Baltimore,Ravens,0.4375,2002,2002,NFL,Baltimore
Jacksonville,Jaguars,0.375,2002,2002,NFL,Jacksonville
Houston,Texans,0.25,2002,2002,NFL,Houston
Cincinnati,Bengals,0.125,2002,2002,NFL,Cincinnati
Green Bay,Packers,0.75,2002,2002,NFL,Green Bay
Tampa Bay,Buccaneers,0.75,2002,2002,NFL,Tampa Bay
San Francisco,49ers,0.625,2002,2002,NFL,Bay Area
New York,Giants,0.625,2002,2002,NFL,New York
Atlanta,Falcons,0.59375,2002,2002,NFL,Atlanta
Philadelphia,Eagles,0.75,2002,2002,NFL,Philadelphia
New Orleans,Saints,0.5625,2002,2002,NFL,New Orleans
St. Louis,Rams,0.4375,2002,2002,NFL,St. Louis
Seattle,Seahawks,0.4375,2002,2002,NFL,Seattle
Washington,Redskins,0.4375,2002,2002,NFL,Washington
Carolina,Panthers,0.4375,2002,2002,NFL,Carolina
Minnesota,Vikings,0.375,2002,2002,NFL,Minnesota
Arizona,Cardinals,0.3125,2002,2002,NFL,Phoenix
Dallas,Cowboys,0.3125,2002,2002,NFL,Dallas
Chicago,Bears,0.25,2002,2002,NFL,Chicago
Detroit,Lions,0.1875,2002,2002,NFL,Detroit
Kansas City,Chiefs,0.8125,2003,2003,NFL,Kansas City
Indianapolis,Colts,0.75,2003,2003,NFL,Indiana
Baltimore,Ravens,0.625,2003,2003,NFL,Baltimore
Tennessee,Titans,0.75,2003,2003,NFL,Tennessee
Denver,Broncos,0.625,2003,2003,NFL,Denver
New England,Patriots,0.875,2003,2003,NFL,Boston
Miami,Dolphins,0.625,2003,2003,NFL,South Florida
Cincinnati,Bengals,0.5,2003,2003,NFL,Cincinnati
New York,Jets,0.375,2003,2003,NFL,New York
Pittsburgh,Steelers,0.375,2003,2003,NFL,Pittsburgh
Buffalo,Bills,0.375,2003,2003,NFL,Buffalo
Cleveland,Browns,0.3125,2003,2003,NFL,Cleveland
Jacksonville,Jaguars,0.3125,2003,2003,NFL,Jacksonville
Houston,Texans,0.3125,2003,2003,NFL,Houston
Oakland,Raiders,0.25,2003,2003,NFL,Bay Area
San Diego,Chargers,0.25,2003,2003,NFL,San Diego
St. Louis,Rams,0.75,2003,2003,NFL,St. Louis
Carolina,Panthers,0.6875,2003,2003,NFL,Carolina
Green Bay,Packers,0.625,2003,2003,NFL,Green Bay
Dallas,Cowboys,0.625,2003,2003,NFL,Dallas
Seattle,Seahawks,0.625,2003,2003,NFL,Seattle
Philadelphia,Eagles,0.75,2003,2003,NFL,Philadelphia
Minnesota,Vikings,0.5625,2003,2003,NFL,Minnesota
New Orleans,Saints,0.5,2003,2003,NFL,New Orleans
Tampa Bay,Buccaneers,0.4375,2003,2003,NFL,Tampa Bay
San Francisco,49ers,0.4375,2003,2003,NFL,Bay Area
Chicago,Bears,0.4375,2003,2003,NFL,Chicago
Atlanta,Falcons,0.3125,2003,2003,NFL,Atlanta
Detroit,Lions,0.3125,2003,2003,NFL,Detroit
Washington,Redskins,0.3125,2003,2003,NFL,Washington
Arizona,Cardinals,0.25,2003,2003,NFL,Phoenix
New York,Giants,0.25,2003,2003,NFL,New York
San Diego,Chargers,0.75,2004,2004,NFL,San Diego
Indianapolis,Colts,0.75,2004,2004,NFL,Indiana
Denver,Broncos,0.625,2004,2004,NFL,Denver
New York,Jets,0.625,2004,2004,NFL,New York
Pittsburgh,Steelers,0.9375,2004,2004,NFL,Pittsburgh
New England,Patriots,0.875,2004,2004,NFL,Boston
Baltimore,Ravens,0.5625,2004,2004,NFL,Baltimore
Jacksonville,Jaguars,0.5625,2004,2004,NFL,Jacksonville
Buffalo,Bills,0.5625,2004,2004,NFL,Buffalo
Cincinnati,Bengals,0.5,2004,2004,NFL,Cincinnati
Houston,Texans,0.4375,2004,2004,NFL,Houston
Kansas City,Chiefs,0.4375,2004,2004,NFL,Kansas City
Tennessee,Titans,0.3125,2004,2004,NFL,Tennessee
Oakland,Raiders,0.3125,2004,2004,NFL,Bay Area
Cleveland,Browns,0.25,2004,2004,NFL,Cleveland
Miami,Dolphins,0.25,2004,2004,NFL,South Florida
Green Bay,Packers,0.625,2004,2004,NFL,Green Bay
Seattle,Seahawks,0.5625,2004,2004,NFL,Seattle
St. Louis,Rams,0.5,2004,2004,NFL,St. Louis
Minnesota,Vikings,0.5,2004,2004,NFL,Minnesota
Philadelphia,Eagles,0.8125,2004,2004,NFL,Philadelphia
Atlanta,Falcons,0.6875,2004,2004,NFL,Atlanta
New Orleans,Saints,0.5,2004,2004,NFL,New Orleans
Carolina,Panthers,0.4375,2004,2004,NFL,Carolina
Washington,Redskins,0.375,2004,2004,NFL,Washington
New York,Giants,0.375,2004,2004,NFL,New York
Detroit,Lions,0.375,2004,2004,NFL,Detroit
Arizona,Cardinals,0.375,2004,2004,NFL,Phoenix
Dallas,Cowboys,0.375,2004,2004,NFL,Dallas
Tampa Bay,Buccaneers,0.3125,2004,2004,NFL,Tampa Bay
Chicago,Bears,0.3125,2004,2004,NFL,Chicago
San Francisco,49ers,0.125,2004,2004,NFL,Bay Area
Denver,Broncos,0.8125,2005,2005,NFL,Denver
Cincinnati,Bengals,0.6875,2005,2005,NFL,Cincinnati
New England,Patriots,0.625,2005,2005,NFL,Boston
Jacksonville,Jaguars,0.75,2005,2005,NFL,Jacksonville
Pittsburgh,Steelers,0.6875,2005,2005,NFL,Pittsburgh
Indianapolis,Colts,0.875,2005,2005,NFL,Indiana
Kansas City,Chiefs,0.625,2005,2005,NFL,Kansas City
Miami,Dolphins,0.5625,2005,2005,NFL,South Florida
San Diego,Chargers,0.5625,2005,2005,NFL,San Diego
Baltimore,Ravens,0.375,2005,2005,NFL,Baltimore
Cleveland,Browns,0.375,2005,2005,NFL,Cleveland
Buffalo,Bills,0.3125,2005,2005,NFL,Buffalo
Tennessee,Titans,0.25,2005,2005,NFL,Tennessee
New York,Jets,0.25,2005,2005,NFL,New York
Oakland,Raiders,0.25,2005,2005,NFL,Bay Area
Houston,Texans,0.125,2005,2005,NFL,Houston
Chicago,Bears,0.6875,2005,2005,NFL,Chicago
Tampa Bay,Buccaneers,0.6875,2005,2005,NFL,Tampa Bay
New York,Giants,0.6875,2005,2005,NFL,New York
Carolina,Panthers,0.6875,2005,2005,NFL,Carolina
Washington,Redskins,0.625,2005,2005,NFL,Washington
Seattle,Seahawks,0.8125,2005,2005,NFL,Seattle
Minnesota,Vikings,0.5625,2005,2005,NFL,Minnesota
Dallas,Cowboys,0.5625,2005,2005,NFL,Dallas
Atlanta,Falcons,0.5,2005,2005,NFL,Atlanta
St. Louis,Rams,0.375,2005,2005,NFL,St. Louis
Philadelphia,Eagles,0.375,2005,2005,NFL,Philadelphia
Arizona,Cardinals,0.3125,2005,2005,NFL,Phoenix
Detroit,Lions,0.3125,2005,2005,NFL,Detroit
Green Bay,Packers,0.25,2005,2005,NFL,Green Bay
San Francisco,49ers,0.25,2005,2005,NFL,Bay Area
New Orleans,Saints,0.1875,2005,2005,NFL,New Orleans
Baltimore,Ravens,0.8125,2006,2006,NFL,Baltimore
Indianapolis,Colts,0.75,2006,2006,NFL,Indiana
New England,Patriots,0.75,2006,2006,NFL,Boston
New York,Jets,0.625,2006,2006,NFL,New York
Kansas City,Chiefs,0.5625,2006,2006,NFL,Kansas City
San Diego,Chargers,0.875,2006,2006,NFL,San Diego
Denver,Broncos,0.5625,2006,2006,NFL,Denver
Cincinnati,Bengals,0.5,2006,2006,NFL,Cincinnati
Tennessee,Titans,0.5,2006,2006,NFL,Tennessee
Pittsburgh,Steelers,0.5,2006,2006,NFL,Pittsburgh
Jacksonville,Jaguars,0.5,2006,2006,NFL,Jacksonville
Buffalo,Bills,0.4375,2006,2006,NFL,Buffalo
Houston,Texans,0.375,2006,2006,NFL,Houston
Miami,Dolphins,0.375,2006,2006,NFL,South Florida
Cleveland,Browns,0.25,2006,2006,NFL,Cleveland
Oakland,Raiders,0.125,2006,2006,NFL,Bay Area
Philadelphia,Eagles,0.625,2006,2006,NFL,Philadelphia
New Orleans,Saints,0.625,2006,2006,NFL,New Orleans
Seattle,Seahawks,0.5625,2006,2006,NFL,Seattle
Dallas,Cowboys,0.5625,2006,2006,NFL,Dallas
New York,Giants,0.5,2006,2006,NFL,New York
Chicago,Bears,0.8125,2006,2006,NFL,Chicago
Green Bay,Packers,0.5,2006,2006,NFL,Green Bay
Carolina,Panthers,0.5,2006,2006,NFL,Carolina
St. Louis,Rams,0.5,2006,2006,NFL,St. Louis
San Francisco,49ers,0.4375,2006,2006,NFL,Bay Area
Atlanta,Falcons,0.4375,2006,2006,NFL,Atlanta
Minnesota,Vikings,0.375,2006,2006,NFL,Minnesota
Arizona,Cardinals,0.3125,2006,2006,NFL,Phoenix
Washington,Redskins,0.3125,2006,2006,NFL,Washington
Tampa Bay,Buccaneers,0.25,2006,2006,NFL,Tampa Bay
Detroit,Lions,0.1875,2006,2006,NFL,Detroit
Indianapolis,Colts,0.8125,2007,2007,NFL,Indiana
San Diego,Chargers,0.6875,2007,2007,NFL,San Diego
Pittsburgh,Steelers,0.625,2007,2007,NFL,Pittsburgh
Jacksonville,Jaguars,0.6875,2007,2007,NFL,Jacksonville
Tennessee,Titans,0.625,2007,2007,NFL,Tennessee
New England,Patriots,1.0,2007,2007,NFL,Boston
Cleveland,Browns,0.625,2007,2007,NFL,Cleveland
Houston,Texans,0.5,2007,2007,NFL,Houston
Buffalo,Bills,0.4375,2007,2007,NFL,Buffalo
Cincinnati,Bengals,0.4375,2007,2007,NFL,Cincinnati
Denver,Broncos,0.4375,2007,2007,NFL,Denver
Baltimore,Ravens,0.3125,2007,2007,NFL,Baltimore
New York,Jets,0.25,2007,2007,NFL,New York
Oakland,Raiders,0.25,2007,2007,NFL,Bay Area
Kansas City,Chiefs,0.25,2007,2007,NFL,Kansas City
Miami,Dolphins,0.0625,2007,2007,NFL,South Florida
Green Bay,Packers,0.8125,2007,2007,NFL,Green Bay
Seattle,Seahawks,0.625,2007,2007,NFL,Seattle
Tampa Bay,Buccaneers,0.5625,2007,2007,NFL,Tampa Bay
New York,Giants,0.625,2007,2007,NFL,New York
Washington,Redskins,0.5625,2007,2007,NFL,Washington
Dallas,Cowboys,0.8125,2007,2007,NFL,Dallas
Minnesota,Vikings,0.5,2007,2007,NFL,Minnesota
Arizona,Cardinals,0.5,2007,2007,NFL,Phoenix
Philadelphia,Eagles,0.5,2007,2007,NFL,Philadelphia
Carolina,Panthers,0.4375,2007,2007,NFL,Carolina
New Orleans,Saints,0.4375,2007,2007,NFL,New Orleans
Detroit,Lions,0.4375,2007,2007,NFL,Detroit
Chicago,Bears,0.4375,2007,2007,NFL,Chicago
San Francisco,49ers,0.3125,2007,2007,NFL,Bay Area
Atlanta,Falcons,0.25,2007,2007,NFL,Atlanta
St. Louis,Rams,0.1875,2007,2007,NFL,St. Louis
Pittsburgh,Steelers,0.75,2008,2008,NFL,Pittsburgh
Miami,Dolphins,0.6875,2008,2008,NFL,South Florida
San Diego,Chargers,0.5,2008,2008,NFL,San Diego
Indianapolis,Colts,0.75,2008,2008,NFL,Indiana
Baltimore,Ravens,0.6875,2008,2008,NFL,Baltimore
Tennessee,Titans,0.8125,2008,2008,NFL,Tennessee
New England,Patriots,0.6875,2008,2008,NFL,Boston
New York,Jets,0.5625,2008,2008,NFL,New York
Denver,Broncos,0.5,2008,2008,NFL,Denver
Houston,Texans,0.5,2008,2008,NFL,Houston
Buffalo,Bills,0.4375,2008,2008,NFL,Buffalo
Oakland,Raiders,0.3125,2008,2008,NFL,Bay Area
Jacksonville,Jaguars,0.3125,2008,2008,NFL,Jacksonville
Cincinnati,Bengals,0.28125,2008,2008,NFL,Cincinnati
Cleveland,Browns,0.25,2008,2008,NFL,Cleveland
Kansas City,Chiefs,0.125,2008,2008,NFL,Kansas City
Carolina,Panthers,0.75,2008,2008,NFL,Carolina
Minnesota,Vikings,0.625,2008,2008,NFL,Minnesota
Arizona,Cardinals,0.5625,2008,2008,NFL,Phoenix
Atlanta,Falcons,0.6875,2008,2008,NFL,Atlanta
Philadelphia,Eagles,0.59375,2008,2008,NFL,Philadelphia
New York,Giants,0.75,2008,2008,NFL,New York
Tampa Bay,Buccaneers,0.5625,2008,2008,NFL,Tampa Bay
Chicago,Bears,0.5625,2008,2008,NFL,Chicago
Dallas,Cowboys,0.5625,2008,2008,NFL,Dallas
Washington,Redskins,0.5,2008,2008,NFL,Washington
New Orleans,Saints,0.5,2008,2008,NFL,New Orleans
San Francisco,49ers,0.4375,2008,2008,NFL,Bay Area
Green Bay,Packers,0.375,2008,2008,NFL,Green Bay
Seattle,Seahawks,0.25,2008,2008,NFL,Seattle
St. Louis,Rams,0.125,2008,2008,NFL,St. Louis
Detroit,Lions,0.0,2008,2008,NFL,Detroit
San Diego,Chargers,0.8125,2009,2009,NFL,San Diego
Cincinnati,Bengals,0.625,2009,2009,NFL,Cincinnati
New England,Patriots,0.625,2009,2009,NFL,Boston
New York,Jets,0.5625,2009,2009,NFL,New York
Baltimore,Ravens,0.5625,2009,2009,NFL,Baltimore
Indianapolis,Colts,0.875,2009,2009,NFL,Indiana
Pittsburgh,Steelers,0.5625,2009,2009,NFL,Pittsburgh
Houston,Texans,0.5625,2009,2009,NFL,Houston
Denver,Broncos,0.5,2009,2009,NFL,Denver
Tennessee,Titans,0.5,2009,2009,NFL,Tennessee
